school_id,school_name,department_id,department_name
51,長榮大學,51502,消防安全學士學位學程消防實務管理組
51,長榮大學,51512,消防安全學士學位學程火場鑑識組
51,長榮大學,51522,綠能與環境資源學系綠能產業管理組
51,長榮大學,51532,綠能與環境資源學系綠能環境科技組
51,長榮大學,51542,綠能與環境資源學系綠能園區實習組
51,長榮大學,51552,大眾傳播學系A組
51,長榮大學,51562,大眾傳播學系B組
51,長榮大學,51572,大眾傳播學系C組
51,長榮大學,51582,翻譯學系
51,長榮大學,51592,翻譯學系經貿翻譯組
51,長榮大學,51602,翻譯學系文化與觀光組
51,長榮大學,51612,翻譯學系(青年儲蓄帳戶組)
51,長榮大學,51622,社會工作學系
51,長榮大學,51632,社會工作學系兒少家庭服務組
51,長榮大學,51642,社會工作學系高齡福利服務組
51,長榮大學,51652,應用日語學系語文溝通組
51,長榮大學,51662,應用日語學系觀光文化組
51,長榮大學,51672,應用日語學系經濟貿易組
51,長榮大學,51682,應用哲學系社會關懷組
51,長榮大學,51692,應用哲學系公共參與組
51,長榮大學,51702,東南亞文化與產業學士學位學程文化與觀光組
51,長榮大學,51712,東南亞文化與產業學士學位學程產業與商貿組
51,長榮大學,51722,資訊暨設計學院學士班資訊管理組
51,長榮大學,51732,資訊暨設計學院學士班資訊工程組
51,長榮大學,51742,資訊暨設計學院學士班數位內容設計組
51,長榮大學,51752,資訊暨設計學院學士班互動設計組
51,長榮大學,51762,資訊暨設計學院學士班
51,長榮大學,51772,資訊暨設計學院學士班(APCS組)
51,長榮大學,51782,媒體設計科技學系A組
51,長榮大學,51792,媒體設計科技學系B組
51,長榮大學,51802,美術學系藝術創作組
51,長榮大學,51812,美術學系應用藝術組
51,長榮大學,51822,書畫藝術學系
51,長榮大學,51832,台灣文化創意產業學士學位學程
51,長榮大學,51842,運動競技學系
56,國立臺灣藝術大學,56012,圖文傳播藝術學系
56,國立臺灣藝術大學,56022,廣播電視學系
56,國立臺灣藝術大學,56032,電影學系
56,國立臺灣藝術大學,56042,戲劇學系
56,國立臺灣藝術大學,56052,音樂學系
56,國立臺灣藝術大學,56062,中國音樂學系作曲組
56,國立臺灣藝術大學,56072,中國音樂學系聲樂組
56,國立臺灣藝術大學,56082,中國音樂學系管樂組
56,國立臺灣藝術大學,56092,中國音樂學系彈弦組
56,國立臺灣藝術大學,56102,中國音樂學系撥弦組
56,國立臺灣藝術大學,56112,中國音樂學系擦弦組(一)-胡琴
56,國立臺灣藝術大學,56122,中國音樂學系擦弦組(二)-低音擦弦
56,國立臺灣藝術大學,56132,中國音樂學系擊樂組
56,國立臺灣藝術大學,56142,美術學系
56,國立臺灣藝術大學,56152,書畫藝術學系
56,國立臺灣藝術大學,56162,雕塑學系
56,國立臺灣藝術大學,56172,古蹟藝術修護學系
56,國立臺灣藝術大學,56182,視覺傳達設計學系
56,國立臺灣藝術大學,56192,工藝設計學系
56,國立臺灣藝術大學,56202,多媒體動畫藝術學系
56,國立臺灣藝術大學,56212,舞蹈學系
58,國立暨南國際大學,58012,中國語文學系
58,國立暨南國際大學,58022,外國語文學系
58,國立暨南國際大學,58032,社會政策與社會工作學系
58,國立暨南國際大學,58042,公共行政與政策學系
58,國立暨南國際大學,58052,歷史學系
58,國立暨南國際大學,58062,東南亞學系
58,國立暨南國際大學,58072,國際企業學系
58,國立暨南國際大學,58082,經濟學系
58,國立暨南國際大學,58092,資訊管理學系
58,國立暨南國際大學,58102,資訊管理學系(APCS組)
58,國立暨南國際大學,58112,財務金融學系
58,國立暨南國際大學,58122,觀光休閒與餐旅管理學系觀光休閒組
58,國立暨南國際大學,58132,觀光休閒與餐旅管理學系餐旅管理組
58,國立暨南國際大學,58142,管理學院學士班
58,國立暨南國際大學,58152,國際文教與比較教育學系
58,國立暨南國際大學,58162,教育政策與行政學系
58,國立暨南國際大學,58172,諮商心理與人力資源發展學系諮商心理組
58,國立暨南國際大學,58182,諮商心理與人力資源發展學系終身學習與人力資源發展組
58,國立暨南國際大學,58192,資訊工程學系
58,國立暨南國際大學,58202,資訊工程學系(APCS組)
58,國立暨南國際大學,58212,土木工程學系
58,國立暨南國際大學,58222,電機工程學系
58,國立暨南國際大學,58232,應用化學系
58,國立暨南國際大學,58242,應用材料及光電工程學系
58,國立暨南國際大學,58252,不分系招生(音樂飛揚組)
59,南華大學,59012,財務金融學系
59,南華大學,59022,企業管理學系經營管理組
59,南華大學,59032,企業管理學系行銷與創業組
59,南華大學,59042,文化創意事業管理學系
59,南華大學,59052,旅遊管理學系
59,南華大學,59062,管理學院國際企業學士學位學程
59,南華大學,59072,生死學系社會工作組
59,南華大學,59082,生死學系殯葬服務組
59,南華大學,59092,生死學系諮商組
59,南華大學,59102,幼兒教育學系
59,南華大學,59112,文學系
59,南華大學,59122,外國語文學系
59,南華大學,59132,應用社會學系社會學組
59,南華大學,59142,應用社會學系社會工作組
59,南華大學,59152,傳播學系
59,南華大學,59162,傳播學系廣告公關新聞組
59,南華大學,59172,傳播學系數位影音設計組
59,南華大學,59182,傳播學系影劇表演藝術組
59,南華大學,59192,國際事務與企業學系
59,南華大學,59202,視覺藝術與設計學系
59,南華大學,59212,民族音樂學系
59,南華大學,59222,建築與景觀學系社會組
59,南華大學,59232,建築與景觀學系自然組
59,南華大學,59242,產品與室內設計學系
59,南華大學,59252,資訊工程學系社會組
59,南華大學,59262,資訊工程學系自然組
59,南華大學,59272,資訊工程學系智慧產業樂齡樂活組
59,南華大學,59282,資訊工程學系青年儲蓄帳戶組
59,南華大學,59292,自然生物科技學系
59,南華大學,59302,資訊管理學系資訊管理組
59,南華大學,59312,資訊管理學系多媒體暨行動商務組
60,國立臺灣體育運動大學,60012,運動事業管理學系
60,國立臺灣體育運動大學,60022,運動健康科學學系
60,國立臺灣體育運動大學,60032,運動資訊與傳播學系(傳播組)
60,國立臺灣體育運動大學,60042,運動資訊與傳播學系(資訊組)
60,國立臺灣體育運動大學,60052,體育學系(青年儲蓄帳戶組)
60,國立臺灣體育運動大學,60062,體育學系(一般組)
60,國立臺灣體育運動大學,60072,休閒運動學系(一般組)
60,國立臺灣體育運動大學,60082,體育學系(運動專長組)
60,國立臺灣體育運動大學,60092,休閒運動學系(休閒運動組)
63,國立臺南藝術大學,63012,藝術史學系
63,國立臺南藝術大學,63022,應用音樂學系
63,國立臺南藝術大學,63032,材質創作與設計系
65,玄奘大學,65012,社會工作學系
65,玄奘大學,65022,應用心理學系
65,玄奘大學,65032,法律學系
65,玄奘大學,65042,宗教與文化學系
65,玄奘大學,65052,大眾傳播學系
65,玄奘大學,65062,影劇藝術學系
65,玄奘大學,65072,視覺傳達設計學系廣告設計組
65,玄奘大學,65082,視覺傳達設計學系數位媒體組
65,玄奘大學,65092,藝術與創意設計學系
65,玄奘大學,65102,時尚設計學系
65,玄奘大學,65112,應用日語學系
65,玄奘大學,65122,餐旅管理學系
79,真理大學,79012,人文與資訊學系一般組
79,真理大學,79022,人文與資訊學系文化行銷組
79,真理大學,79032,人文與資訊學系數位應用組
79,真理大學,79042,宗教文化與資訊管理學系
79,真理大學,79052,宗教文化與資訊管理學系-實務組
79,真理大學,79062,英美語文學系
79,真理大學,79072,應用日語學系
79,真理大學,79082,台灣文學系
79,真理大學,79092,統計資訊與精算學系統計與精算組
79,真理大學,79102,統計資訊與精算學系大數據實務組
79,真理大學,79112,資訊工程學系
79,真理大學,79122,資訊工程學系科技應用組
79,真理大學,79132,資訊工程學系數位創意組
79,真理大學,79142,資訊工程學系互動多媒體組
79,真理大學,79152,資訊工程學系大數據應用組
79,真理大學,79162,法律學系
79,真理大學,79172,會計資訊學系
79,真理大學,79182,財務金融學系
79,真理大學,79192,國際貿易學系
79,真理大學,79202,國際貿易學系(青年儲蓄帳戶組)
79,真理大學,79212,理財與稅務規劃學系
79,真理大學,79222,經濟學系
79,真理大學,79232,工業管理與經營資訊學系
79,真理大學,79242,企業管理學系
79,真理大學,79252,資訊管理學系資管應用組
79,真理大學,79262,資訊管理學系創新實務組
79,真理大學,79272,資訊管理學系電子商務組
79,真理大學,79282,運動管理學系
79,真理大學,79292,運動資訊傳播學系
79,真理大學,79302,觀光事業學系
79,真理大學,79312,觀光數位知識學系一般組
79,真理大學,79322,觀光數位知識學系旅遊組
79,真理大學,79332,觀光數位知識學系餐旅組
79,真理大學,79342,航空事業學系
79,真理大學,79352,音樂應用學系-行政管理組
79,真理大學,79362,音樂應用學系-演奏教學組
99,國立臺北大學,99012,法律學系法學組
99,國立臺北大學,99022,法律學系司法組
99,國立臺北大學,99032,法律學系財經法組
99,國立臺北大學,99042,企業管理學系
99,國立臺北大學,99052,金融與合作經營學系
99,國立臺北大學,99062,會計學系
99,國立臺北大學,99072,統計學系
99,國立臺北大學,99082,休閒運動管理學系
99,國立臺北大學,99092,公共行政暨政策學系
99,國立臺北大學,99102,財政學系
99,國立臺北大學,99112,不動產與城鄉環境學系
99,國立臺北大學,99122,經濟學系
99,國立臺北大學,99132,社會學系
99,國立臺北大學,99142,社會工作學系
99,國立臺北大學,99152,中國文學系
99,國立臺北大學,99162,應用外語學系
99,國立臺北大學,99172,歷史學系
99,國立臺北大學,99182,資訊工程學系
99,國立臺北大學,99192,資訊工程學系(APCS組)
99,國立臺北大學,99202,通訊工程學系
99,國立臺北大學,99212,電機工程學系
99,國立臺北大學,99222,飛鳶組招生
100,國立嘉義大學,100012,教育學系
100,國立嘉義大學,100022,輔導與諮商學系
100,國立嘉義大學,100032,特殊教育學系
100,國立嘉義大學,100042,幼兒教育學系
100,國立嘉義大學,100052,數位學習設計與管理學系
100,國立嘉義大學,100062,中國文學系
100,國立嘉義大學,100072,應用歷史學系
100,國立嘉義大學,100082,外國語言學系英語教學組
100,國立嘉義大學,100092,外國語言學系應用外語組
100,國立嘉義大學,100102,企業管理學系
100,國立嘉義大學,100112,應用經濟學系
100,國立嘉義大學,100122,生物事業管理學系
100,國立嘉義大學,100132,資訊管理學系
100,國立嘉義大學,100142,行銷與觀光管理學系
100,國立嘉義大學,100152,行銷與觀光管理學系(青年儲蓄帳戶組)
100,國立嘉義大學,100162,財務金融學系
100,國立嘉義大學,100172,農藝學系
100,國立嘉義大學,100182,園藝學系
100,國立嘉義大學,100192,森林暨自然資源學系
100,國立嘉義大學,100202,木質材料與設計學系
100,國立嘉義大學,100212,動物科學系
100,國立嘉義大學,100222,生物農業科技學系
100,國立嘉義大學,100232,景觀學系
100,國立嘉義大學,100242,植物醫學系
100,國立嘉義大學,100252,電子物理學系
100,國立嘉義大學,100262,應用化學系
100,國立嘉義大學,100272,應用數學系
100,國立嘉義大學,100282,資訊工程學系
100,國立嘉義大學,100292,生物機電工程學系
100,國立嘉義大學,100302,土木與水資源工程學系
100,國立嘉義大學,100312,電機工程學系
100,國立嘉義大學,100322,機械與能源工程學系
100,國立嘉義大學,100332,食品科學系
100,國立嘉義大學,100342,水生生物科學系
100,國立嘉義大學,100352,生物資源學系
100,國立嘉義大學,100362,生化科技學系
100,國立嘉義大學,100372,微生物免疫與生物藥學系
100,國立嘉義大學,100382,獸醫學系
100,國立嘉義大學,100392,音樂學系
100,國立嘉義大學,100402,視覺藝術學系
100,國立嘉義大學,100412,體育與健康休閒學系
101,國立高雄大學,101012,西洋語文學系
101,國立高雄大學,101022,運動健康與休閒學系
101,國立高雄大學,101032,東亞語文學系日語組
101,國立高雄大學,101042,東亞語文學系韓語組
101,國立高雄大學,101052,東亞語文學系越語組
101,國立高雄大學,101062,法律學系
101,國立高雄大學,101072,政治法律學系
101,國立高雄大學,101082,財經法律學系
101,國立高雄大學,101092,應用經濟學系
101,國立高雄大學,101102,亞太工商管理學系企業管理組
101,國立高雄大學,101112,亞太工商管理學系工業管理組
101,國立高雄大學,101122,資訊管理學系
101,國立高雄大學,101132,金融管理學系
101,國立高雄大學,101142,應用數學系
101,國立高雄大學,101152,應用化學系
101,國立高雄大學,101162,應用物理學系
101,國立高雄大學,101172,生命科學系
101,國立高雄大學,101182,電機工程學系
101,國立高雄大學,101192,土木與環境工程學系土木工程組
101,國立高雄大學,101202,土木與環境工程學系環境工程組
101,國立高雄大學,101212,化學工程及材料工程學系
101,國立高雄大學,101222,資訊工程學系
101,國立高雄大學,101232,建築學系
101,國立高雄大學,101242,運動健康與休閒學系(青年儲蓄帳戶組)
101,國立高雄大學,101252,資訊工程學系(APCS組)
101,國立高雄大學,101262,工藝與創意設計學系
108,慈濟大學,108012,醫學系
108,慈濟大學,108022,醫學檢驗生物技術學系
108,慈濟大學,108032,公共衛生學系
108,慈濟大學,108042,護理學系
108,慈濟大學,108052,醫學資訊學系
108,慈濟大學,108062,物理治療學系
108,慈濟大學,108072,生命科學系
108,慈濟大學,108082,分子生物暨人類遺傳學系
108,慈濟大學,108092,傳播學系
108,慈濟大學,108102,兒童發展與家庭教育學系
108,慈濟大學,108112,社會工作學系
108,慈濟大學,108122,人類發展與心理學系
108,慈濟大學,108132,東方語文學系中文組
108,慈濟大學,108142,東方語文學系日文組
108,慈濟大學,108152,英美語文學系
108,慈濟大學,108162,醫學系(公費生)
108,慈濟大學,108172,翔飛A組
108,慈濟大學,108182,翔飛B組
108,慈濟大學,108192,醫學資訊學系(APCS組)
108,慈濟大學,108202,醫學系(繁星第八類)
109,臺北醫學大學,109012,醫學系
109,臺北醫學大學,109022,醫學系(公費生)
109,臺北醫學大學,109032,牙醫學系
109,臺北醫學大學,109042,藥學系藥學組
109,臺北醫學大學,109052,藥學系臨床藥學組
109,臺北醫學大學,109062,醫學檢驗暨生物技術學系
109,臺北醫學大學,109072,護理學系
109,臺北醫學大學,109082,保健營養學系
109,臺北醫學大學,109092,公共衛生學系
109,臺北醫學大學,109102,醫務管理學系
109,臺北醫學大學,109112,呼吸治療學系
109,臺北醫學大學,109122,高齡健康管理學系
109,臺北醫學大學,109132,牙體技術學系
109,臺北醫學大學,109142,口腔衛生學系
109,臺北醫學大學,109152,生物醫學工程學系
109,臺北醫學大學,109162,食品安全學系
109,臺北醫學大學,109172,展翅A組
109,臺北醫學大學,109182,展翅B組
109,臺北醫學大學,109192,醫學系(繁星第八類)
110,開南大學,110012,企業與創業管理學系
110,開南大學,110022,國際企業學系
110,開南大學,110032,會計學系
110,開南大學,110042,行銷學系
110,開南大學,110052,物流與航運管理學系
110,開南大學,110062,空運管理學系
110,開南大學,110072,觀光與餐飲旅館學系
110,開南大學,110082,交通運輸學系
110,開南大學,110092,休閒事業管理學系
110,開南大學,110102,資訊管理學系
110,開南大學,110112,資訊傳播學系
110,開南大學,110122,數位多媒體設計學系
110,開南大學,110132,電影與創意媒體學系
110,開南大學,110142,法律學系
110,開南大學,110152,應用日語學系
110,開南大學,110162,應用英語學系
110,開南大學,110172,保健營養學系
110,開南大學,110182,健康產業管理學系
110,開南大學,110192,養生與健康行銷學系
111,台灣首府大學,111012,餐旅管理學系
111,台灣首府大學,111022,烘焙管理學系
111,台灣首府大學,111032,飯店管理學系
111,台灣首府大學,111042,飯店管理學系(青年儲蓄帳戶組)
111,台灣首府大學,111052,觀光事業管理學系(休閒旅遊組)
111,台灣首府大學,111062,觀光事業管理學系(經營管理組)
111,台灣首府大學,111072,幼兒教育學系(師資培育學系)
113,中信金融管理學院,113012,財務金融學系
113,中信金融管理學院,113022,財經法律學系
113,中信金融管理學院,113032,企業管理學系
113,中信金融管理學院,113042,金融管理學院學士班
113,中信金融管理學院,113052,人工智慧學系
113,中信金融管理學院,113062,金融管理學院學士班(青年儲蓄帳戶組)
130,佛光大學,130012,文化資產與創意學系(文化創意組)
130,佛光大學,130022,文化資產與創意學系(文化觀光組)
130,佛光大學,130032,傳播學系(數位媒體組)
130,佛光大學,130042,傳播學系(廣告公關組)
130,佛光大學,130052,傳播學系(流行音樂傳播組)
130,佛光大學,130062,產品與媒體設計學系(創新商品設計組)
130,佛光大學,130072,產品與媒體設計學系(動態產品設計組)
130,佛光大學,130082,產品與媒體設計學系(數位視覺設計組)
130,佛光大學,130092,產品與媒體設計學系(創意媒體設計組)
130,佛光大學,130102,產品與媒體設計學系(青年儲蓄帳戶組)
130,佛光大學,130112,資訊應用學系(資訊系統與智慧應用組)
130,佛光大學,130122,資訊應用學系(網路與多媒體組)
130,佛光大學,130132,資訊應用學系(動畫與數位內容組)
130,佛光大學,130142,資訊應用學系(數位遊戲開發組)
130,佛光大學,130152,中國文學與應用學系
130,佛光大學,130162,歷史學系(史學經典與歷史創作組)
130,佛光大學,130172,歷史學系(圖像史學與數位人文組)
130,佛光大學,130182,外國語文學系
130,佛光大學,130192,社會學暨社會工作學系
130,佛光大學,130202,心理學系
130,佛光大學,130212,公共事務學系(國際與兩岸事務組)
130,佛光大學,130222,公共事務學系(行政管理組)
130,佛光大學,130232,管理學系(經營管理組)
130,佛光大學,130242,管理學系(行銷與創業組)
130,佛光大學,130252,管理學系(休閒事業管理組)
130,佛光大學,130262,應用經濟學系(財務金融組)
130,佛光大學,130272,應用經濟學系(經建行政組)
130,佛光大學,130282,應用經濟學系(國際商務組)
130,佛光大學,130292,未來與樂活產業學系
132,稻江科技暨管理學院,132012,幼兒教育學系(非師資培育系所)
132,稻江科技暨管理學院,132022,表演藝術學士學位學程
132,稻江科技暨管理學院,132032,動畫遊戲設計學系
132,稻江科技暨管理學院,132042,法律學士學位學程
132,稻江科技暨管理學院,132052,社會工作學系
133,明道大學,133012,企業管理學系
133,明道大學,133022,財務金融學系
133,明道大學,133032,行銷與物流學系
133,明道大學,133042,餐旅管理學系
133,明道大學,133052,休閒保健學系
133,明道大學,133062,精緻農業學系
133,明道大學,133072,資訊傳播學系
133,明道大學,133082,材料與能源工程學系
133,明道大學,133092,精緻農業學系(青年儲蓄帳戶組)
133,明道大學,133102,數位設計學系
133,明道大學,133112,時尚造形學系
133,明道大學,133122,景觀與環境設計學系
133,明道大學,133132,中國文學學系
133,明道大學,133142,應用英語學系
133,明道大學,133152,應用日語學系
134,亞洲大學,134012,健康產業管理學系健康產業管理組
134,亞洲大學,134022,健康產業管理學系醫療機構管理組
134,亞洲大學,134032,食品營養與保健生技學系食品營養組
134,亞洲大學,134042,食品營養與保健生技學系保健化妝品組
134,亞洲大學,134052,生物科技學系醫藥應用組
134,亞洲大學,134062,生物科技學系精緻農業暨生技產業管理組
134,亞洲大學,134072,心理學系心理師研修組
134,亞洲大學,134082,心理學系諮商與臨床心理組
134,亞洲大學,134092,心理學系工商與社會心理組
134,亞洲大學,134102,護理學系國際護理組
134,亞洲大學,134112,護理學系臨床照護組
134,亞洲大學,134122,護理學系高齡長期照護組
134,亞洲大學,134132,視光學系
134,亞洲大學,134142,聽力暨語言治療學系
134,亞洲大學,134152,職能治療學系
134,亞洲大學,134162,物理治療學系
134,亞洲大學,134172,生物資訊與醫學工程學系生醫資訊組
134,亞洲大學,134182,生物資訊與醫學工程學系醫學工程組
134,亞洲大學,134192,資訊工程學系人工智慧組
134,亞洲大學,134202,資訊工程學系數位內容與遊戲設計組
134,亞洲大學,134212,行動商務與多媒體應用學系多媒體應用組
134,亞洲大學,134222,行動商務與多媒體應用學系行動商務組
134,亞洲大學,134232,光電與通訊學系光電綠能組
134,亞洲大學,134242,光電與通訊學系通訊網路組
134,亞洲大學,134252,資訊傳播學系智慧互動應用組
134,亞洲大學,134262,資訊傳播學系新媒體傳播應用組
134,亞洲大學,134272,經營管理學系企業創新管理組
134,亞洲大學,134282,經營管理學系行銷管理組
134,亞洲大學,134292,經營管理學系國際企業管理組
134,亞洲大學,134302,休閒與遊憩管理學系餐旅事業管理組
134,亞洲大學,134312,休閒與遊憩管理學系旅遊事業管理組
134,亞洲大學,134322,會計與資訊學系財稅應用組
134,亞洲大學,134332,會計與資訊學系管理應用組
134,亞洲大學,134342,財務金融學系投資理財組
134,亞洲大學,134352,財務金融學系金融科技組
134,亞洲大學,134362,財經法律學系科技法律組
134,亞洲大學,134372,財經法律學系財經法律組
134,亞洲大學,134382,外國語文學系語文專業組
134,亞洲大學,134392,外國語文學系語文應用組
134,亞洲大學,134402,社會工作學系心理與家庭社工雙專業組
134,亞洲大學,134412,社會工作學系醫務與長期照顧社工雙專業組
134,亞洲大學,134422,幼兒教育學系文教產業組
134,亞洲大學,134432,幼兒教育學系幼教師資組
134,亞洲大學,134442,數位媒體設計學系數位動畫設計組
134,亞洲大學,134452,數位媒體設計學系數位遊戲設計組
134,亞洲大學,134462,視覺傳達設計學系
134,亞洲大學,134472,創意商品設計學系創意商品設計組
134,亞洲大學,134482,創意商品設計學系科技商品設計組
134,亞洲大學,134492,時尚設計學系時尚服裝設計組
134,亞洲大學,134502,時尚設計學系服飾創意設計組
134,亞洲大學,134512,室內設計學系商業空間組
134,亞洲大學,134522,室內設計學系住宅空間組
134,亞洲大學,134532,創意設計學院不分系國際設計學士班
134,亞洲大學,134542,資訊工程學系(青年儲蓄帳戶組)
134,亞洲大學,134552,行動商務與多媒體應用學系(青年儲蓄帳戶組)
134,亞洲大學,134562,資訊傳播學系(青年儲蓄帳戶組)
134,亞洲大學,134572,經營管理學系國際企業管理組(青年儲蓄帳戶組)
134,亞洲大學,134582,休閒與遊憩管理學系餐旅事業管理組(青年儲蓄帳戶組)
134,亞洲大學,134592,休閒與遊憩管理學系旅遊事業管理組(青年儲蓄帳戶組)
134,亞洲大學,134602,財務金融學系(青年儲蓄帳戶組)
134,亞洲大學,134612,財經法律學系財經法律組(青年儲蓄帳戶組)
134,亞洲大學,134622,外國語文學系(青年儲蓄帳戶組)
134,亞洲大學,134632,社會工作學系(青年儲蓄帳戶組)
134,亞洲大學,134642,數位媒體設計學系(青年儲蓄帳戶組)
150,國立宜蘭大學,150012,外國語文學系
150,國立宜蘭大學,150022,應用經濟與管理學系
150,國立宜蘭大學,150032,休閒產業與健康促進學系
150,國立宜蘭大學,150042,土木工程學系
150,國立宜蘭大學,150052,機械與機電工程學系
150,國立宜蘭大學,150062,化學工程與材料工程學系
150,國立宜蘭大學,150072,環境工程學系
150,國立宜蘭大學,150082,生物機電工程學系
150,國立宜蘭大學,150092,食品科學系
150,國立宜蘭大學,150102,生物技術與動物科學系
150,國立宜蘭大學,150112,森林暨自然資源學系
150,國立宜蘭大學,150122,園藝學系
150,國立宜蘭大學,150132,電機工程學系
150,國立宜蘭大學,150142,電子工程學系
150,國立宜蘭大學,150152,資訊工程學系
151,國立聯合大學,151012,機械工程學系
151,國立聯合大學,151022,化學工程學系
151,國立聯合大學,151032,土木與防災工程學系
151,國立聯合大學,151042,材料科學工程學系
151,國立聯合大學,151052,環境與安全衛生工程學系
151,國立聯合大學,151062,能源工程學系
151,國立聯合大學,151072,建築學系
151,國立聯合大學,151082,工業設計學系
151,國立聯合大學,151092,電機工程學系
151,國立聯合大學,151102,電子工程學系
151,國立聯合大學,151112,光電工程學系
151,國立聯合大學,151122,資訊工程學系
151,國立聯合大學,151132,資訊工程學系(APCS組)
151,國立聯合大學,151142,經營管理學系
151,國立聯合大學,151152,資訊管理學系
151,國立聯合大學,151162,資訊管理學系(APCS組)
151,國立聯合大學,151172,財務金融學系
151,國立聯合大學,151182,臺灣語文與傳播學系
151,國立聯合大學,151192,華語文學系
151,國立聯合大學,151202,文化觀光產業學系
151,國立聯合大學,151212,文化創意與數位行銷學系
152,馬偕醫學院,152012,醫學系
152,馬偕醫學院,152022,護理學系
152,馬偕醫學院,152032,護理學系(青年儲蓄帳戶組)
152,馬偕醫學院,152042,聽力暨語言治療學系聽力組
152,馬偕醫學院,152052,聽力暨語言治療學系語言組
152,馬偕醫學院,152062,醫學系(繁星第八類)
153,國立金門大學,153012,應用英語學系
153,國立金門大學,153022,運動與休閒學系
153,國立金門大學,153032,企業管理學系
153,國立金門大學,153042,電子工程學系
153,國立金門大學,153052,食品科學系
153,國立金門大學,153062,土木與工程管理學系
153,國立金門大學,153072,觀光管理學系
153,國立金門大學,153082,資訊工程學系
153,國立金門大學,153092,建築學系
153,國立金門大學,153102,國際暨大陸事務學系
153,國立金門大學,153112,華語文學系
153,國立金門大學,153122,海洋與邊境管理學系
153,國立金門大學,153132,工業工程與管理學系
153,國立金門大學,153142,護理學系
153,國立金門大學,153152,長期照護學系
153,國立金門大學,153162,社會工作學系
153,國立金門大學,153172,都市計畫與景觀學系
154,臺北基督學院,154012,基督教博雅學系
